BPP_300_1000_0.1_0.7_0.txt.ins,72,71.2261,1.74578,OPT,3389,0,0,AI,0,0.0138889,3.95833,0.141219,1.48026,0,2,0,71,71
BPP_300_1000_0.1_0.7_1.txt.ins,77,76.1195,2.18887,OPT,3528,0,0,AI,0,0.0519481,3.62338,0.139797,1.912,0,2,0,60,60
BPP_300_1000_0.1_0.7_2.txt.ins,75,74.4597,2.09607,OPT,3538,0,0,AI,0,0.0266667,3.84,0.141245,1.81801,0,2,0,63,63
BPP_300_1000_0.1_0.7_3.txt.ins,71,70.9954,1.13915,OPT,2976,0,0,AI,0,0.0140845,3.87324,0.152662,0.915129,0,2,0,87,87
BPP_300_1000_0.1_0.7_4.txt.ins,77,76.0745,1.94407,OPT,3163,0,0,AI,0,0.0519481,3.63636,0.140618,1.68365,0,2,0,58,58
BPP_300_1000_0.1_0.7_5.txt.ins,75,74.1148,2.16727,OPT,3429,0,0,AI,0,0.0666667,3.66667,0.15039,1.88684,0,2,0,65,64
BPP_300_1000_0.1_0.7_6.txt.ins,75,74.9985,135.823,OPT,7318,508,80,AI,100,0.0133333,3.84,0.378423,128.557,0,2,84,489,489
BPP_300_1000_0.1_0.7_7.txt.ins,74,73.9564,2.82702,OPT,2575,0,0,AI,0,0.0135135,3.81081,0.141493,2.54658,0,2,0,80,80
BPP_300_1000_0.1_0.7_8.txt.ins,78,77.2955,1.88007,OPT,3270,0,0,AI,0,0.025641,3.5641,0.143338,1.6258,0,2,0,65,65
BPP_300_1000_0.1_0.7_9.txt.ins,76,75.8429,0.553444,OPT,1939,0,0,AI,0,0,3.76316,0.104816,0.40713,0,2,0,38,38
BPP_300_1000_0.1_0.8_0.txt.ins,82,81.005,1.90961,OPT,3322,0,0,AI,0,0.0609756,3.2439,0.124158,1.6764,0,2,0,47,47
BPP_300_1000_0.1_0.8_1.txt.ins,77,76.9727,0.728169,OPT,2434,0,0,AI,0,0,3.71429,0.108465,0.565637,0,2,0,59,59
BPP_300_1000_0.1_0.8_2.txt.ins,79,78.3544,2.17685,OPT,3503,0,0,AI,0,0.0253165,3.62025,0.18348,1.86243,0,2,0,80,80
BPP_300_1000_0.1_0.8_3.txt.ins,81,80.4762,3.02872,OPT,3202,0,0,AI,0,0.0864198,3.33333,0.120058,2.72816,0,2,0,72,72
BPP_300_1000_0.1_0.8_4.txt.ins,79,78.3284,2.40234,OPT,3355,0,0,AI,0,0.0379747,3.26582,0.146183,2.13138,0,2,0,61,61
