BPP_400_1000_0.1_0.7_0.txt.ins,101,100.872,1.79143,OPT,3397,0,0,AI,0,0.049505,3.56436,0.201141,1.5032,0,2,0,50,50
BPP_400_1000_0.1_0.7_1.txt.ins,100,99.9821,1.45227,OPT,3136,0,0,AI,0,0.07,3.44,0.200961,1.17525,0,2,0,57,57
BPP_400_1000_0.1_0.7_2.txt.ins,96,95.3171,3.52138,OPT,4994,0,0,AI,0,0.0208333,3.96875,0.263649,3.06577,0,2,0,77,77
BPP_400_1000_0.1_0.7_3.txt.ins,102,101.986,3.12642,OPT,4819,0,0,AI,0,0.0196078,3.59804,0.288541,2.687,0,2,0,74,74
BPP_400_1000_0.1_0.7_4.txt.ins,102,101.995,108.937,OPT,6305,139,30,AI,100,0.0196078,3.59804,0.382364,104.641,0,2,30,243,243
BPP_400_1000_0.1_0.7_5.txt.ins,99,98.985,23.8432,OPT,4600,0,0,AI,0,0.010101,3.81818,0.263408,22.8841,0,2,0,161,154
BPP_400_1000_0.1_0.7_6.txt.ins,97,96.0467,4.43359,OPT,4907,0,0,AI,0,0.0309278,3.76289,0.263204,3.96192,0,2,0,79,79
BPP_400_1000_0.1_0.7_7.txt.ins,101,100.979,8.85118,OPT,4515,0,0,AI,0,0.019802,3.67327,0.26756,8.25188,0,2,0,96,96
BPP_400_1000_0.1_0.7_8.txt.ins,97,96.9936,1.79482,OPT,3493,0,0,AI,0,0.0309278,3.83505,0.242298,1.45733,0,2,0,65,59
BPP_400_1000_0.1_0.7_9.txt.ins,99,98.9968,2.7928,OPT,4341,0,0,AI,0,0.020202,3.79798,0.28669,2.35801,0,2,0,90,90
BPP_400_1000_0.1_0.8_0.txt.ins,111,110.955,15.2886,OPT,4297,0,0,AI,0,0.0540541,3.27027,0.260167,14.4505,0,2,0,123,120
BPP_400_1000_0.1_0.8_1.txt.ins,106,105.354,4.65938,OPT,4749,0,0,AI,0,0.0471698,3.38679,0.257962,4.18489,0,2,0,69,69
BPP_400_1000_0.1_0.8_2.txt.ins,107,106.892,1.62481,OPT,3099,0,0,AI,0,0.0560748,3.23364,0.188254,1.35612,0,2,0,47,47
