BPP_750_1000_0.1_0.7_0.txt.ins,190,189.328,81.6505,OPT,12161,0,0,AI,0,0.0473684,3.60526,0.913551,79.3163,0,2,0,183,178
BPP_750_1000_0.1_0.7_1.txt.ins,183,182.955,13.8118,OPT,8760,0,0,AI,0,0.0218579,3.69945,0.904797,12.6059,0,2,0,108,101
BPP_750_1000_0.1_0.7_2.txt.ins,184,183.944,14.2562,OPT,9808,0,0,AI,0,0.0108696,3.82609,0.919256,13.0057,0,2,0,118,118
BPP_750_1000_0.1_0.7_3.txt.ins,182,181.976,84.4771,OPT,9313,0,0,AI,0,0.010989,3.63736,0.964865,82.2526,0,2,0,177,165
BPP_750_1000_0.1_0.7_4.txt.ins,190,189.877,8.76934,OPT,7931,0,0,AI,0,0.0368421,3.47895,0.795995,7.74617,0,2,0,82,82
BPP_750_1000_0.1_0.7_5.txt.ins,185,183.994,3740.16,TLE,45128,906,120,?,100,0.0326087,3.82065,8.32028,3626.27,0,-1,120,1608,1608
BPP_750_1000_0.1_0.7_6.txt.ins,183,182.986,11.2748,OPT,8673,0,0,AI,0,0.0327869,3.5847,0.969807,10.0108,0,2,0,128,124
BPP_750_1000_0.1_0.7_7.txt.ins,186,185.179,23.5379,OPT,10886,0,0,AI,0,0.0376344,3.77957,0.990355,22.0026,0,2,0,116,104
BPP_750_1000_0.1_0.7_8.txt.ins,185,184.98,727.373,OPT,15146,191,30,AI,100,0.0216216,3.64324,1.51018,714.449,0,2,30,520,520
BPP_750_1000_0.1_0.7_9.txt.ins,187,186.927,15.3282,OPT,8618,0,0,AI,0,0.0320856,3.48128,0.908202,14.1198,0,2,0,104,104
BPP_750_1000_0.1_0.8_0.txt.ins,196,195.434,19.9464,OPT,11061,0,0,AI,0,0.0408163,3.4949,0.912959,18.5045,0,2,0,118,110
BPP_750_1000_0.1_0.8_1.txt.ins,194,193.571,20.535,OPT,9794,0,0,AI,0,0.0206186,3.65979,1.07052,18.954,0,2,0,101,99
BPP_750_1000_0.1_0.8_2.txt.ins,198,197.248,22.3045,OPT,9342,0,0,AI,0,0.0555556,3.41919,1.01893,20.7434,0,2,0,85,85
BPP_750_1000_0.1_0.8_3.txt.ins,198,197.683,22.0943,OPT,10464,0,0,AI,0,0.0555556,3.43939,0.971422,20.5168,0,2,0,116,116
BPP_750_1000_0.1_0.8_4.txt.ins,197,196.898,52.2228,OPT,8880,0,0,AI,0,0.0507614,3.38071,0.809042,50.5259,0,2,0,130,130
BPP_750_1000_0.1_0.8_5.txt.ins,201,200.226,49.7929,OPT,11461,0,0,AI,0,0.039801,3.34826,0.96299,47.7705,0,2,0,132,132
BPP_750_1000_0.1_0.8_6.txt.ins,201,200.188,25.3462,OPT,10286,0,0,AI,0,0.0248756,3.39801,0.881737,23.9446,0,2,0,90,84
BPP_750_1000_0.1_0.8_7.txt.ins,197,196.999,62.2645,OPT,8715,0,0,AI,0,0.0101523,3.41117,0.77493,60.5558,0,2,0,96,96
BPP_750_1000_0.1_0.8_8.txt.ins,199,198.428,23.1719,OPT,10304,0,0,AI,0,0.0301508,3.46231,0.903053,21.7784,0,2,0,101,96
BPP_750_1000_0.1_0.8_9.txt.ins,202,201.958,56.8609,OPT,8082,0,0,AI,0,0.049505,3.25743,0.774256,55.1287,0,2,0,103,103
BPP_750_1000_0.2_0.7_0.txt.ins,206,205.978,278.666,OPT,11493,100,10,AI,100,0.0533981,3.34466,0.808529,272.998,0,2,10,192,192
BPP_750_1000_0.2_0.7_1.txt.ins,207,206.162,64.5647,OPT,10306,0,0,AI,0,0.0676329,3.1401,0.840013,62.2389,0,2,0,110,110
BPP_750_1000_0.2_0.7_2.txt.ins,205,204.979,296.926,OPT,11313,100,10,AI,100,0.0487805,3.2878,1.04643,290.261,0,2,10,191,191
BPP_750_1000_0.2_0.7_3.txt.ins,211,210.971,169.808,OPT,9781,0,0,AI,0,0.0331754,3.21327,0.814767,166.289,0,2,0,108,108
BPP_750_1000_0.2_0.7_4.txt.ins,207,206,187.227,OPT,11172,20,1,ANI,20,0.0873786,3.25243,0.85223,183.203,0,2,2,111,111
BPP_750_1000_0.2_0.7_5.txt.ins,209,208.378,19.2766,OPT,8319,0,0,AI,0,0.062201,3.20574,0.605553,18.2763,0,2,0,53,53
BPP_750_1000_0.2_0.7_6.txt.ins,207,206.067,18.811,OPT,9521,0,0,AI,0,0.0917874,3.14976,0.800669,17.5044,0,2,0,62,62
BPP_750_1000_0.2_0.7_7.txt.ins,207,206.05,25.0674,OPT,9158,0,0,AI,0,0.057971,3.27536,0.657702,23.9535,0,2,0,61,61
BPP_750_1000_0.2_0.7_8.txt.ins,209,208.933,14.4134,OPT,7498,0,0,AI,0,0.0334928,3.17703,0.687706,13.4739,0,2,0,44,44
BPP_750_1000_0.2_0.7_9.txt.ins,205,204.926,153.929,OPT,9714,0,0,AI,0,0.0634146,3.10244,0.809949,150.486,0,2,0,153,153
BPP_750_1000_0.2_0.8_0.txt.ins,216,215.522,40.5561,OPT,9792,0,0,AI,0,0.087963,2.97685,0.857398,38.7019,0,2,0,105,101
BPP_750_1000_0.2_0.8_1.txt.ins,222,221.654,15.5174,OPT,9053,0,0,AI,0,0.103604,2.72973,0.766325,14.3179,0,2,0,68,64
BPP_750_1000_0.2_0.8_2.txt.ins,218,217.449,19.1337,OPT,8460,0,0,AI,0,0.114679,2.87156,0.729739,17.9233,0,2,0,66,66
BPP_750_1000_0.2_0.8_3.txt.ins,223,222.495,15.4536,OPT,7972,0,0,AI,0,0.121076,2.70404,0.657197,14.3857,0,2,0,61,57
BPP_750_1000_0.2_0.8_4.txt.ins,225,224.088,16.8879,OPT,8505,0,0,AI,0,0.133333,2.70667,0.755787,15.6389,0,2,0,70,54
BPP_750_1000_0.2_0.8_5.txt.ins,222,221.01,20.1939,OPT,8608,0,0,AI,0,0.0765766,2.87838,0.727245,19.0176,0,2,0,52,52
BPP_750_1000_0.2_0.8_6.txt.ins,222,221.985,75.8282,OPT,9289,0,0,AI,0,0.0720721,2.98649,0.707834,73.3943,0,2,0,99,99
BPP_750_1000_0.2_0.8_7.txt.ins,220,219.407,17.3269,OPT,8413,0,0,AI,0,0.0727273,2.95909,0.63803,16.3105,0,2,0,60,60
BPP_750_1000_0.2_0.8_8.txt.ins,227,226.068,24.8841,OPT,7343,0,0,AI,0,0.132159,2.82819,0.740165,23.4915,0,2,0,91,85
BPP_750_1000_0.2_0.8_9.txt.ins,223,222.62,47.6758,OPT,9403,0,0,AI,0,0.0538117,2.98206,0.800312,45.7977,0,2,0,89,89
BPP_750_100_0.1_0.7_0.txt.ins,184,183.074,16.8827,OPT,8745,0,0,AI,0,0.0163043,3.88587,0.610492,15.7833,0,2,0,99,95
BPP_750_100_0.1_0.7_1.txt.ins,190,189.994,172.637,OPT,11007,0,0,AI,0,0.0631579,3.42105,0.749448,168.88,0,2,0,255,254
BPP_750_100_0.1_0.7_2.txt.ins,187,186.362,19.5943,OPT,9312,0,0,AI,0,0.0106952,3.76471,0.638168,18.4845,0,2,0,99,91
BPP_750_100_0.1_0.7_3.txt.ins,184,183.224,15.8174,OPT,8446,0,0,AI,0,0.00543478,3.88043,0.583213,14.8148,0,2,0,84,76
BPP_750_100_0.1_0.7_4.txt.ins,188,187.451,20.7903,OPT,8486,0,0,AI,0,0.0159574,3.70745,0.614478,19.6669,0,2,0,103,101
BPP_750_100_0.1_0.7_5.txt.ins,186,185.872,9.22534,OPT,7622,0,0,AI,0,0.0537634,3.44624,0.636233,8.28767,0,2,0,73,73
BPP_750_100_0.1_0.7_6.txt.ins,186,185.941,76.5707,OPT,8905,0,0,AI,0,0.0537634,3.55914,0.731093,74.2687,0,2,0,169,168
BPP_750_100_0.1_0.7_7.txt.ins,182,181.958,10.5249,OPT,8695,0,0,AI,0,0.0494505,3.55495,0.690702,9.49093,0,2,0,100,97
BPP_750_100_0.1_0.7_8.txt.ins,183,182.97,62.696,OPT,9377,0,0,AI,0,0.0218579,3.70492,0.759309,60.8372,0,2,0,178,173
