BPP_1000_1000_0.1_0.7_0.txt.ins,245,244.339,51.1196,OPT,15233,0,0,AI,0,0.0285714,3.92245,1.65128,48.6533,0,2,0,118,118
BPP_1000_1000_0.1_0.7_1.txt.ins,242,241.181,83.4874,OPT,15994,0,0,AI,0,0.0371901,3.84711,1.78073,80.7222,0,2,0,122,121
BPP_1000_1000_0.1_0.7_2.txt.ins,243,242.987,276.124,OPT,15213,0,0,AI,0,0.0329218,3.73663,1.7219,272.211,0,2,0,173,173
BPP_1000_1000_0.1_0.7_3.txt.ins,243,241.999,3600.39,TLE,61227,203,30,?,100,0.0247934,3.8719,28.307,3499.34,0,-1,30,1461,1454
BPP_1000_1000_0.1_0.7_4.txt.ins,247,246.316,51.0838,OPT,15515,0,0,AI,0,0.0121457,3.88664,1.8844,48.4158,0,2,0,112,110
BPP_1000_1000_0.1_0.7_5.txt.ins,246,245.908,26.4068,OPT,12150,0,0,AI,0,0.0487805,3.56098,1.66489,24.2715,0,2,0,109,103
BPP_1000_1000_0.1_0.7_6.txt.ins,247,246.038,151.23,OPT,17315,0,0,AI,0,0.0161943,3.89879,2.53494,146.722,0,2,0,177,173
BPP_1000_1000_0.1_0.7_7.txt.ins,250,249.924,33.9185,OPT,12851,0,0,AI,0,0.02,3.512,1.76971,31.6898,0,2,0,106,104
BPP_1000_1000_0.1_0.7_8.txt.ins,246,244.999,3647.43,TLE,58789,262,40,?,100,0.0326531,3.77959,10.7388,3555.49,0,-1,40,1471,1467
BPP_1000_1000_0.1_0.7_9.txt.ins,253,252.916,350.557,OPT,13628,0,0,AI,0,0.027668,3.53755,1.7367,345.183,0,2,0,209,208
BPP_1000_1000_0.1_0.8_0.txt.ins,263,262.958,320.57,OPT,12990,0,0,AI,0,0.0342205,3.43346,1.83737,314.991,0,2,0,171,171
BPP_1000_1000_0.1_0.8_1.txt.ins,268,267.937,39.7464,OPT,11713,0,0,AI,0,0.0485075,3.3806,1.72686,37.4191,0,2,0,95,89
BPP_1000_1000_0.1_0.8_2.txt.ins,269,268.942,38.8991,OPT,12099,0,0,AI,0,0.0483271,3.30483,1.96721,36.3976,0,2,0,90,89
BPP_1000_1000_0.1_0.8_3.txt.ins,260,258.989,3881.68,TLE,24710,322,70,?,100,0.015444,3.60618,2.96439,3832.72,0,-1,70,757,753
BPP_1000_1000_0.1_0.8_4.txt.ins,266,265.2,61.2243,OPT,14341,0,0,AI,0,0.018797,3.47744,1.62088,58.7758,0,2,0,103,99
BPP_1000_1000_0.1_0.8_5.txt.ins,259,258.996,213.852,OPT,15231,0,0,AI,0,0.0501931,3.47104,1.66662,210.121,0,2,0,163,161
BPP_1000_1000_0.1_0.8_6.txt.ins,266,265.992,411.237,OPT,14538,0,0,AI,0,0.0601504,3.31955,1.6598,404.888,0,2,0,285,284
BPP_1000_1000_0.1_0.8_7.txt.ins,262,261.162,75.1396,OPT,15050,0,0,AI,0,0.0114504,3.59542,1.76985,72.4266,0,2,0,96,96
BPP_1000_1000_0.1_0.8_8.txt.ins,264,263.343,306.466,OPT,16348,0,0,AI,0,0.030303,3.49621,1.95405,300.931,0,2,0,230,227
BPP_1000_1000_0.1_0.8_9.txt.ins,269,268.022,79.1778,OPT,14761,0,0,AI,0,0.0408922,3.49071,1.54503,76.6921,0,2,0,88,88
BPP_1000_1000_0.2_0.7_0.txt.ins,274,273.315,55.9846,OPT,13581,0,0,AI,0,0.0729927,3.28832,1.13707,54.1565,0,2,0,74,74
BPP_1000_1000_0.2_0.7_1.txt.ins,277,276.976,680.478,OPT,16696,100,10,AI,100,0.0758123,3.08303,1.48613,670.684,0,2,10,229,229
BPP_1000_1000_0.2_0.7_2.txt.ins,277,276.367,50.5598,OPT,12533,0,0,AI,0,0.0577617,3.25271,1.11561,48.8261,0,2,0,66,66
BPP_1000_1000_0.2_0.7_3.txt.ins,277,276.745,44.4623,OPT,12796,0,0,AI,0,0.0613718,3.24549,1.20913,42.6303,0,2,0,74,74
BPP_1000_1000_0.2_0.7_4.txt.ins,280,279.642,308.239,OPT,15093,0,0,AI,0,0.0607143,3.175,1.30503,303.078,0,2,0,147,147
BPP_1000_1000_0.2_0.7_5.txt.ins,279,278.12,61.067,OPT,13739,0,0,AI,0,0.0501792,3.21505,1.16682,59.1596,0,2,0,63,63
BPP_1000_1000_0.2_0.7_6.txt.ins,277,276.955,19.4613,OPT,10035,0,0,AI,0,0.0758123,2.97112,1.01873,18.136,0,2,0,61,61
BPP_1000_1000_0.2_0.7_7.txt.ins,276,275.303,46.4227,OPT,12979,0,0,AI,0,0.0615942,3.26087,1.13504,44.6719,0,2,0,58,58
BPP_1000_1000_0.2_0.7_8.txt.ins,273,272.945,15.7776,OPT,9774,0,0,AI,0,0.0915751,3.05128,1.00795,14.497,0,2,0,56,56
BPP_1000_1000_0.2_0.7_9.txt.ins,277,276.994,1672.25,OPT,43456,199,30,AI,100,0.101083,3.08664,6.3145,1629.08,0,2,30,764,764
BPP_1000_1000_0.2_0.8_0.txt.ins,293,292.676,48.9363,OPT,12099,0,0,AI,0,0.0784983,2.96587,1.0658,47.23,0,2,0,64,61
BPP_1000_1000_0.2_0.8_1.txt.ins,299,298.504,76.9408,OPT,12705,0,0,AI,0,0.130435,2.74916,1.1755,74.5853,0,2,0,98,96
BPP_1000_1000_0.2_0.8_2.txt.ins,293,292.569,92.0744,OPT,12744,0,0,AI,0,0.102389,2.84983,1.08165,89.6677,0,2,0,94,93
BPP_1000_1000_0.2_0.8_3.txt.ins,295,294.141,43.7915,OPT,12018,0,0,AI,0,0.111864,2.80678,1.09503,42.0567,0,2,0,74,74
BPP_1000_1000_0.2_0.8_4.txt.ins,296,295.986,3169.99,OPT,56168,409,80,AI,100,0.0743243,2.97635,12.5638,3055.25,0,2,80,1366,1363
BPP_1000_1000_0.2_0.8_5.txt.ins,294,293.384,55.3495,OPT,12088,0,0,AI,0,0.0986395,2.88095,1.18198,53.4796,0,2,0,73,68
BPP_1000_1000_0.2_0.8_6.txt.ins,294,293.947,1171.62,OPT,38150,469,60,AI,100,0.0884354,2.97279,6.09763,1127.05,0,2,61,1535,1197
BPP_1000_1000_0.2_0.8_7.txt.ins,295,294.503,40.8206,OPT,12559,0,0,AI,0,0.122034,2.83051,1.12176,39.0587,0,2,0,75,74
BPP_1000_1000_0.2_0.8_8.txt.ins,297,296.11,39.2196,OPT,12477,0,0,AI,0,0.0875421,2.83838,1.10216,37.5403,0,2,0,59,58
BPP_1000_1000_0.2_0.8_9.txt.ins,291,290.891,28.1451,OPT,10132,0,0,AI,0,0.103093,2.85911,0.962853,26.8389,0,2,0,54,54
BPP_1000_100_0.1_0.7_0.txt.ins,248,247.046,56.7576,OPT,12063,0,0,AI,0,0.0524194,3.66935,0.905031,55.1877,0,2,0,75,74
BPP_1000_100_0.1_0.7_1.txt.ins,244,243.016,44.8149,OPT,11957,0,0,AI,0,0.0245902,3.86475,1.03764,43.1126,0,2,0,93,84
BPP_1000_100_0.1_0.7_2.txt.ins,246,245.98,196.911,OPT,14157,0,0,AI,0,0.0447154,3.56911,1.12571,193.663,0,2,0,200,199
BPP_1000_100_0.1_0.7_3.txt.ins,246,245.307,104.125,OPT,13887,0,0,AI,0,0.00406504,3.87398,1.24277,101.346,0,2,0,187,187
BPP_1000_100_0.1_0.7_4.txt.ins,248,247.93,279.465,OPT,13485,0,0,AI,0,0.0362903,3.54839,1.16707,275.277,0,2,0,192,191
BPP_1000_100_0.1_0.7_5.txt.ins,253,252.217,37.9583,OPT,11978,0,0,AI,0,0.0434783,3.63636,0.994106,36.4024,0,2,0,98,91
BPP_1000_100_0.1_0.7_6.txt.ins,247,246.238,33.2768,OPT,11980,0,0,AI,0,0.0364372,3.77733,0.901529,31.7534,0,2,0,106,102
BPP_1000_100_0.1_0.7_7.txt.ins,247,246.935,171.681,OPT,13221,0,0,AI,0,0.048583,3.65587,1.02439,168.756,0,2,0,148,147
BPP_1000_100_0.1_0.7_8.txt.ins,245,244.956,19.01,OPT,11513,0,0,AI,0,0.0367347,3.56735,1.05988,17.5706,0,2,0,99,99
BPP_1000_100_0.1_0.7_9.txt.ins,253,252.198,87.0005,OPT,12579,0,0,AI,0,0.0158103,3.68775,1.0159,84.6278,0,2,0,141,140
BPP_1000_100_0.1_0.8_0.txt.ins,266,265.989,26.1506,OPT,10841,0,0,AI,0,0.0864662,3.1015,0.942015,24.8082,0,2,0,91,91
