BPP_50_1000_0.1_0.7_0.txt.ins,13,12.2491,0.050742,OPT,297,0,0,AI,0,0,3.53846,0.008467,0.035646,0,2,0,27,27
BPP_50_1000_0.1_0.7_1.txt.ins,13,12.9324,0.075003,OPT,222,0,0,AI,0,0,3.69231,0.007072,0.060838,0,2,0,23,23
BPP_50_1000_0.1_0.7_2.txt.ins,14,13.119,0.017874,OPT,258,0,0,AI,0,0,3.28571,0.004729,0.010347,0,1,0,18,18
BPP_50_1000_0.1_0.7_3.txt.ins,14,13.5431,0.047848,OPT,284,0,0,AI,0,0,3.14286,0.007464,0.035729,0,1,0,23,23
BPP_50_1000_0.1_0.7_4.txt.ins,13,12.9929,0.06266,OPT,269,0,0,AI,0,0.0769231,3.46154,0.006772,0.046435,0,2,0,30,30
BPP_50_1000_0.1_0.7_5.txt.ins,14,13.9927,0.060684,OPT,187,0,0,AI,0,0.0714286,2.78571,0.003696,0.052581,0,2,0,10,10
BPP_50_1000_0.1_0.7_6.txt.ins,13,12.9969,0.034911,OPT,261,0,0,AI,0,0,3.61538,0.006025,0.021924,0,2,0,26,26
BPP_50_1000_0.1_0.7_7.txt.ins,12,11.9781,0.032186,OPT,266,0,0,AI,0,0,3.75,0.00645,0.019675,0,2,0,31,31
BPP_50_1000_0.1_0.7_8.txt.ins,13,13,0.006142,OPT,70,0,0,AI,0,0.0714286,2.5,0.002285,0.003404,0,1,0,5,5
BPP_50_1000_0.1_0.7_9.txt.ins,13,12.0581,0.033891,OPT,359,0,0,AI,0,0,3.53846,0.007977,0.020438,0,1,0,30,30
BPP_50_1000_0.1_0.8_0.txt.ins,14,13.3469,0.018163,OPT,217,0,0,AI,0,0.0714286,3,0.004824,0.010601,0,1,0,17,17
BPP_50_1000_0.1_0.8_1.txt.ins,13,12.9561,0.022945,OPT,211,0,0,AI,0,0.0769231,3.53846,0.004424,0.014477,0,2,0,15,15
BPP_50_1000_0.1_0.8_2.txt.ins,14,13.0301,0.026899,OPT,348,0,0,AI,0,0,3.42857,0.005974,0.016521,0,1,0,27,27
BPP_50_1000_0.1_0.8_3.txt.ins,14,13.9714,0.075482,OPT,191,35,2,AI,35,0,3.5,0.005028,0.056783,0,2,2,22,22
BPP_50_1000_0.1_0.8_4.txt.ins,14,13.92,0.025635,OPT,190,0,0,AI,0,0,3.28571,0.004172,0.016447,0,2,0,17,17
BPP_50_1000_0.1_0.8_5.txt.ins,15,14.8902,0.018401,OPT,138,0,0,AI,0,0,3.06667,0.003548,0.011374,0,2,0,12,12
BPP_50_1000_0.1_0.8_6.txt.ins,13,12.9672,0.032704,OPT,241,0,0,AI,0,0,3.38462,0.005401,0.021071,0,2,0,19,19
BPP_50_1000_0.1_0.8_7.txt.ins,14,13.75,0.014087,OPT,112,0,0,AI,0,0.0714286,3.14286,0.00254,0.009016,0,2,0,6,6
BPP_50_1000_0.1_0.8_8.txt.ins,12,11.9765,0.050307,OPT,177,0,0,AI,0,0,3.91667,0.00625,0.038723,0,2,0,17,17
BPP_50_1000_0.1_0.8_9.txt.ins,13,12.9917,0.139868,OPT,345,100,5,AI,100,0,3.69231,0.008014,0.093319,0,2,5,32,32
BPP_50_1000_0.2_0.7_0.txt.ins,15,14.0541,0.023866,OPT,259,0,0,AI,0,0,3.06667,0.006129,0.014253,0,1,0,20,20
BPP_50_1000_0.2_0.7_1.txt.ins,15,14.9524,0.020771,OPT,166,0,0,AI,0,0.0666667,2.73333,0.004636,0.012648,0,2,0,10,10
BPP_50_1000_0.2_0.7_2.txt.ins,15,14.9444,0.0236,OPT,159,0,0,AI,0,0.0666667,2.86667,0.003725,0.015254,0,2,0,12,12
BPP_50_1000_0.2_0.7_3.txt.ins,15,15,0.01581,OPT,195,0,0,AI,0,0.0666667,3.06667,0.004032,0.009192,0,2,0,10,10
BPP_50_1000_0.2_0.7_4.txt.ins,14,13.0554,0.050538,OPT,312,0,0,AI,0,0.0714286,3.28571,0.007287,0.038243,0,1,0,21,21
BPP_50_1000_0.2_0.7_5.txt.ins,15,14.3889,0.019251,OPT,229,0,0,AI,0,0.0666667,2.6,0.00551,0.010804,0,1,0,17,17
BPP_50_1000_0.2_0.7_6.txt.ins,14,13.9547,0.035847,OPT,268,0,0,AI,0,0,3.5,0.005486,0.023171,0,2,0,29,29
BPP_50_1000_0.2_0.7_7.txt.ins,15,14.9612,0.015744,OPT,171,0,0,AI,0,0.133333,2.8,0.00294,0.009958,0,2,0,8,8
BPP_50_1000_0.2_0.7_8.txt.ins,16,15.8333,0.047225,OPT,190,0,0,AI,0,0.125,2.75,0.003989,0.037365,0,2,0,17,17
BPP_50_1000_0.2_0.7_9.txt.ins,14,14,0.01872,OPT,159,0,0,AI,0,0.0714286,2.07143,0.003788,0.011413,0,2,0,10,10
BPP_50_1000_0.2_0.8_0.txt.ins,17,16.5714,0.012425,OPT,136,0,0,AI,0,0.117647,2.47059,0.002938,0.007135,0,2,0,11,11
BPP_50_1000_0.2_0.8_1.txt.ins,15,15,0.029856,OPT,241,0,0,AI,0,0.2,2.6,0.004508,0.018868,0,2,0,22,22
BPP_50_1000_0.2_0.8_2.txt.ins,16,16,0.012246,OPT,157,0,0,AI,0,0.4375,1.625,0.002832,0.006887,0,2,0,9,9
BPP_50_1000_0.2_0.8_3.txt.ins,16,15.9167,0.009672,OPT,136,0,0,AI,0,0.0625,2.25,0.00294,0.005345,0,1,0,11,11
BPP_50_1000_0.2_0.8_4.txt.ins,15,14.9444,0.015727,OPT,131,0,0,AI,0,0,3.33333,0.003141,0.0099,0,2,0,7,7
BPP_50_1000_0.2_0.8_5.txt.ins,16,15.9667,0.011896,OPT,133,0,0,AI,0,0.3125,2.3125,0.002672,0.006874,0,2,0,7,7
BPP_50_1000_0.2_0.8_6.txt.ins,16,16,0.011022,OPT,158,0,0,AI,0,0.3125,1.6875,0.002523,0.006318,0,2,0,8,8
BPP_50_1000_0.2_0.8_7.txt.ins,16,15.2987,0.014069,OPT,206,0,0,AI,0,0.125,2.625,0.003586,0.008141,0,1,0,14,14
BPP_50_1000_0.2_0.8_8.txt.ins,15,14.6124,0.009497,OPT,119,0,0,AI,0,0,2.93333,0.002392,0.005621,0,2,0,6,6
BPP_50_1000_0.2_0.8_9.txt.ins,16,15.9608,0.01257,OPT,135,0,0,AI,0,0,2.8125,0.002883,0.007243,0,2,0,10,9
BPP_50_100_0.1_0.7_0.txt.ins,14,13.8814,0.014169,OPT,141,0,0,AI,0,0,3.42857,0.001869,0.009426,0,2,0,10,10
BPP_50_100_0.1_0.7_1.txt.ins,13,12.9951,0.03519,OPT,233,0,0,AI,0,0,3.61538,0.003925,0.02374,0,2,0,29,29
BPP_50_100_0.1_0.7_2.txt.ins,14,13.223,0.022554,OPT,272,0,0,AI,0,0,3.21429,0.003621,0.014673,0,1,0,22,22
BPP_50_100_0.1_0.7_3.txt.ins,13,12.1285,0.028389,OPT,304,0,0,AI,0,0.153846,3.23077,0.003991,0.018889,0,1,0,26,26
BPP_50_100_0.1_0.7_4.txt.ins,13,12.9754,0.022897,OPT,177,0,0,AI,0,0,3.69231,0.003434,0.014369,0,2,0,15,15
BPP_50_100_0.1_0.7_5.txt.ins,14,13.8846,0.019441,OPT,133,0,0,AI,0,0,2.64286,0.002466,0.012855,0,2,0,13,13
BPP_50_100_0.1_0.7_6.txt.ins,13,12.9947,0.025394,OPT,190,0,0,AI,0,0,3.61538,0.003068,0.016919,0,2,0,19,19
BPP_50_100_0.1_0.7_7.txt.ins,13,12.0455,0.026845,OPT,282,0,0,AI,0,0,3.76923,0.004558,0.018323,0,1,0,21,21
BPP_50_100_0.1_0.7_8.txt.ins,14,14,0.006825,OPT,83,0,0,AI,0,1,1,0.001864,0.004225,0,1,0,6,6
BPP_50_100_0.1_0.7_9.txt.ins,15,14.1089,0.018107,OPT,221,0,0,AI,0,0,3,0.003453,0.011378,0,1,0,18,18
BPP_50_100_0.1_0.8_0.txt.ins,16,15.6,0.019475,OPT,167,0,0,AI,0,0.125,2.75,0.002001,0.012775,0,2,0,15,15
BPP_50_100_0.1_0.8_1.txt.ins,15,14.0763,0.020864,OPT,246,0,0,AI,0,0.0666667,3,0.003016,0.014097,0,1,0,21,21
BPP_50_100_0.1_0.8_2.txt.ins,14,14,0.022137,OPT,202,0,0,AI,0,0.214286,2.78571,0.002996,0.014152,0,2,0,16,16
BPP_50_100_0.1_0.8_3.txt.ins,13,12.9309,0.053931,OPT,120,0,0,AI,0,0,3.38462,0.002107,0.048953,0,2,0,8,8
BPP_50_100_0.1_0.8_4.txt.ins,15,14.1882,0.039843,OPT,199,0,0,AI,0,0.0666667,3,0.006291,0.027747,0,1,0,17,17
BPP_50_100_0.1_0.8_5.txt.ins,14,13.0077,0.017131,OPT,265,0,0,AI,0,0.0714286,3,0.002244,0.011844,0,1,0,24,24
BPP_50_100_0.1_0.8_6.txt.ins,14,13.935,0.021796,OPT,179,0,0,AI,0,0,3.28571,0.002507,0.014733,0,2,0,12,12
BPP_50_100_0.1_0.8_7.txt.ins,14,13.9935,0.017981,OPT,134,0,0,AI,0,0,3.14286,0.002471,0.011724,0,2,0,12,12
BPP_50_100_0.1_0.8_8.txt.ins,13,12.1111,0.020957,OPT,239,0,0,AI,0,0.230769,2.07692,0.004224,0.013259,0,1,0,26,26
BPP_50_100_0.1_0.8_9.txt.ins,14,13.2615,0.02217,OPT,251,0,0,AI,0,0.0714286,3.21429,0.002701,0.014332,0,2,0,23,23
BPP_50_100_0.2_0.7_0.txt.ins,16,15.3704,0.011045,OPT,209,0,0,AI,0,0.0625,2.6875,0.001633,0.007491,0,1,0,15,15
