100
100 100
1 93 53
2 84 22
3 25 80
4 30 22
5 59 66
6 72 24
7 98 89
8 78 30
9 92 40
10 53 88
11 88 19
12 18 50
13 86 26
14 72 14
15 29 72
16 80 81
17 87 23
18 85 2
19 91 13
20 4 25
21 97 32
22 7 66
23 70 28
24 92 30
25 80 2
26 99 12
27 88 53
28 86 97
29 71 34
30 1 35
31 87 42
32 96 25
33 71 28
34 65 68
35 91 42
36 75 15
37 18 33
38 42 15
39 3 3
40 96 66
41 94 1
42 86 22
43 87 26
44 93 30
45 82 29
46 29 41
47 80 11
48 97 5
49 20 20
50 89 72
51 81 7
52 74 42
53 84 22
54 12 15
55 90 15
56 93 41
57 98 36
58 98 19
59 72 35
60 31 66
61 27 11
62 43 90
63 98 16
64 88 22
65 79 48
66 100 13
67 96 9
68 97 6
69 81 47
70 79 2
71 68 13
72 80 1
73 92 8
74 50 52
75 83 30
76 8 70
77 76 30
78 96 15
79 71 8
80 70 26
81 69 14
82 99 39
83 4 47
84 77 6
85 69 9
86 14 25
87 72 49
88 92 48
89 78 16
90 94 23
91 85 12
92 81 1
93 94 35
94 87 32
95 57 86
96 77 16
97 84 15
98 87 3
99 100 23
100 74 93
