80
100 100
1 17 90
2 68 76
3 14 68
4 22 76
5 38 83
6 29 87
7 40 100
8 39 83
9 69 77
10 1 99
11 77 57
12 17 100
13 13 94
14 90 27
15 27 84
16 56 83
17 78 16
18 31 78
19 38 71
20 8 86
21 90 3
22 38 79
23 10 66
24 21 92
25 14 66
26 7 89
27 45 68
28 46 70
29 4 73
30 38 72
31 41 80
32 82 89
33 6 88
34 30 98
35 99 48
36 30 87
37 19 77
38 83 95
39 78 37
40 40 91
41 44 73
42 49 69
43 49 92
44 12 67
45 31 78
46 27 28
47 42 66
48 45 87
49 30 91
50 16 73
51 46 83
52 39 79
53 40 77
54 16 7
55 12 73
56 96 71
57 12 71
58 78 64
59 40 71
60 63 84
61 45 73
62 2 33
63 85 18
64 44 72
65 94 27
66 38 75
67 30 92
68 35 97
69 97 52
70 85 55
71 43 80
72 38 96
73 65 92
74 44 72
75 17 76
76 3 67
77 97 42
78 15 83
79 67 21
80 30 82
