100
40 40
1 16 19
2 8 1
3 6 26
4 6 31
5 16 2
6 21 4
7 16 10
8 9 5
9 20 19
10 10 26
11 22 10
12 5 2
13 24 9
14 19 17
15 8 21
16 23 29
17 1 26
18 32 8
19 6 17
20 2 2
21 4 31
22 9 6
23 23 16
24 32 22
25 31 32
26 28 31
27 9 14
28 3 25
29 18 13
30 5 9
31 29 21
32 28 32
33 21 6
34 5 18
35 22 19
36 21 4
37 35 17
38 35 7
39 7 5
40 15 19
41 33 33
42 11 8
43 14 22
44 16 25
45 35 13
46 33 28
47 18 20
48 9 20
49 2 35
50 5 16
51 2 28
52 25 10
53 11 15
54 15 4
55 33 22
56 2 15
57 12 17
58 25 35
59 12 18
60 29 32
61 1 16
62 7 23
63 30 15
64 33 34
65 21 30
66 16 34
67 13 18
68 20 4
69 22 20
70 14 5
71 4 14
72 12 8
73 34 29
74 7 27
75 21 33
76 3 20
77 29 7
78 15 26
79 27 13
80 2 24
81 29 20
82 35 8
83 28 8
84 27 16
85 28 5
86 4 29
87 10 15
88 6 4
89 35 17
90 12 15
91 3 5
92 15 8
93 34 18
94 20 9
95 15 35
96 5 22
97 21 14
98 35 29
99 31 29
100 7 21
