100
300 300
1 8 83
2 6 85
3 54 43
4 42 79
5 92 49
6 59 43
7 32 81
8 34 20
9 19 48
10 78 88
11 32 96
12 36 59
13 80 1
14 85 78
15 8 76
16 37 21
17 95 65
18 36 99
19 51 45
20 60 59
21 20 28
22 20 76
23 81 58
24 60 63
25 45 13
26 58 63
27 56 3
28 26 55
29 91 74
30 7 50
31 63 3
32 80 91
33 14 2
34 55 58
35 24 14
36 77 60
37 3 17
38 25 42
39 96 24
40 8 83
41 81 77
42 71 93
43 68 55
44 93 17
45 2 69
46 84 32
47 61 63
48 88 50
49 55 15
50 84 15
51 30 37
52 83 4
53 64 73
54 29 30
55 66 99
56 99 36
57 83 29
58 5 100
59 90 5
60 92 34
61 1 7
62 37 81
63 58 44
64 51 19
65 40 62
66 79 60
67 58 37
68 99 48
69 57 82
70 21 61
71 13 41
72 90 10
73 39 91
74 84 40
75 79 44
76 13 27
77 10 44
78 23 84
79 43 69
80 92 54
81 24 29
82 29 16
83 30 70
84 80 81
85 71 69
86 23 92
87 93 38
88 69 28
89 73 20
90 61 1
91 22 93
92 78 53
93 85 70
94 31 64
95 39 93
96 65 44
97 96 41
98 56 38
99 100 25
100 17 23
