100
30 30
1 5 6
2 3 1
3 2 8
4 2 9
5 5 1
6 6 2
7 5 3
8 3 2
9 6 6
10 3 8
11 7 3
12 2 1
13 7 3
14 6 5
15 3 6
16 7 9
17 1 8
18 9 3
19 2 5
20 1 1
21 2 9
22 3 2
23 7 5
24 9 7
25 9 10
26 8 9
27 3 4
28 1 8
29 6 4
30 2 3
31 9 6
32 8 10
33 6 2
34 2 5
35 7 6
36 6 2
37 10 5
38 10 2
39 2 2
40 5 6
41 10 10
42 4 3
43 4 7
44 5 8
45 10 4
46 10 8
47 6 6
48 3 6
49 1 10
50 2 5
51 1 8
52 7 3
53 4 5
54 5 2
55 10 7
56 1 5
57 4 5
58 7 10
59 4 6
60 9 10
61 1 5
62 2 7
63 9 5
64 10 10
65 6 9
66 5 10
67 4 6
68 6 1
69 7 6
70 4 2
71 1 4
72 4 3
73 10 9
74 2 8
75 6 10
76 1 6
77 9 2
78 5 8
79 8 4
80 1 7
81 9 6
82 10 3
83 8 3
84 8 5
85 8 2
86 2 9
87 3 5
88 2 2
89 10 5
90 4 5
91 1 2
92 5 3
93 10 5
94 6 3
95 5 10
96 2 7
97 6 4
98 10 9
99 9 9
100 2 6
