60
100 100
1 71 22
2 12 29
3 65 55
4 75 21
5 26 17
6 44 76
7 39 7
8 2 12
9 4 24
10 38 12
11 73 69
12 2 15
13 45 43
14 96 21
15 19 96
16 14 30
17 47 23
18 12 42
19 77 80
20 37 6
21 10 15
22 41 24
23 47 28
24 81 45
25 36 18
26 31 18
27 77 87
28 19 44
29 23 89
30 34 24
31 80 8
32 84 6
33 80 10
34 48 41
35 83 41
36 47 29
37 81 99
38 24 20
39 41 35
40 28 14
41 4 49
42 11 72
43 19 41
44 22 10
45 87 60
46 72 13
47 9 9
48 27 18
49 33 89
50 70 76
51 10 38
52 43 92
53 90 69
54 43 2
55 23 29
56 21 19
57 8 17
58 77 89
59 97 82
60 11 13
