100
30 30
1 10 4
2 2 10
3 2 4
4 10 10
5 7 2
6 9 10
7 5 6
8 7 5
9 1 7
10 5 3
11 3 9
12 9 4
13 2 10
14 4 3
15 2 2
16 4 9
17 2 8
18 1 1
19 1 7
20 4 4
21 6 10
22 4 6
23 3 10
24 6 9
25 3 6
26 6 7
27 2 9
28 7 7
29 6 4
30 3 10
31 7 8
32 1 2
33 10 2
34 3 9
35 2 10
36 2 4
37 4 1
38 8 9
39 10 6
40 10 4
41 9 9
42 4 9
43 2 7
44 7 9
45 3 3
46 10 1
47 10 10
48 8 7
49 3 6
50 8 1
51 8 2
52 2 1
53 2 3
54 4 8
55 7 7
56 2 6
57 6 4
58 7 3
59 7 9
60 3 10
61 3 10
62 8 2
63 6 8
64 4 7
65 5 7
66 4 5
67 1 5
68 7 2
69 8 4
70 3 4
71 4 7
72 7 3
73 1 3
74 8 3
75 3 2
76 5 3
77 6 10
78 3 2
79 4 3
80 1 7
81 9 3
82 9 4
83 1 5
84 1 4
85 9 5
86 6 3
87 9 6
88 5 7
89 7 2
90 2 9
91 6 10
92 4 1
93 10 2
94 3 3
95 6 1
96 4 5
97 6 7
98 4 2
99 4 10
100 4 1
