100
100 100
1 1 22
2 57 86
3 3 8
4 30 6
5 56 72
6 79 77
7 14 15
8 6 2
9 74 84
10 12 30
11 37 33
12 97 11
13 3 8
14 69 44
15 22 74
16 45 31
17 44 44
18 12 20
19 19 4
20 7 13
21 46 41
22 30 8
23 27 7
24 30 6
25 10 50
26 9 7
27 46 21
28 16 11
29 36 20
30 50 18
31 28 47
32 13 28
33 23 3
34 3 93
35 70 85
36 21 6
37 22 46
38 77 25
39 26 35
40 41 46
41 33 2
42 43 80
43 42 46
44 23 48
45 5 19
46 31 28
47 20 79
48 77 11
49 39 48
50 30 98
51 10 4
52 22 36
53 34 38
54 94 28
55 61 100
56 39 23
57 42 93
58 14 80
59 25 71
60 17 21
61 11 68
62 48 25
63 99 77
64 7 32
65 41 30
66 44 41
67 36 9
68 72 3
69 33 17
70 2 18
71 34 67
72 23 37
73 37 16
74 21 8
75 96 7
76 48 87
77 3 26
78 67 9
79 76 23
80 35 38
81 30 48
82 45 21
83 48 1
84 89 7
85 79 32
86 99 95
87 43 41
88 44 37
89 20 27
90 16 87
91 49 42
92 15 29
93 32 35
94 43 29
95 18 5
96 99 82
97 6 3
98 33 38
99 47 30
100 44 47
