80
100 100
1 60 69
2 84 31
3 18 91
4 78 55
5 77 81
6 57 83
7 90 53
8 65 62
9 54 53
10 51 96
11 73 82
12 65 82
13 95 89
14 56 71
15 79 23
16 76 63
17 47 35
18 73 57
19 76 75
20 99 55
21 59 93
22 51 56
23 95 89
24 33 72
25 34 13
26 42 77
27 83 15
28 79 75
29 70 94
30 94 88
31 68 51
32 87 53
33 68 87
34 57 71
35 72 50
36 56 93
37 78 92
38 83 66
39 88 60
40 87 93
41 100 57
42 20 82
43 65 83
44 80 55
45 88 36
46 68 92
47 53 66
48 35 30
49 78 75
50 78 71
51 54 62
52 50 66
53 84 77
54 100 63
55 66 69
56 85 14
57 52 90
58 34 17
59 91 88
60 67 72
61 82 64
62 79 82
63 76 68
64 19 96
65 24 1
66 86 58
67 73 60
68 31 26
69 76 99
70 54 97
71 33 75
72 6 80
73 92 58
74 84 97
75 3 86
76 92 76
77 68 79
78 27 9
79 85 57
80 93 44
