80
100 100
1 76 28
2 90 20
3 100 50
4 27 14
5 12 27
6 22 35
7 50 55
8 19 34
9 78 37
10 19 11
11 15 22
12 23 16
13 38 10
14 29 48
15 39 50
16 38 9
17 19 44
18 100 98
19 26 40
20 15 14
21 11 39
22 33 9
23 24 41
24 53 81
25 15 47
26 27 31
27 34 5
28 4 72
29 87 15
30 34 16
31 69 29
32 16 50
33 8 46
34 66 12
35 39 16
36 40 2
37 48 38
38 31 20
39 34 14
40 25 15
41 48 42
42 22 39
43 41 24
44 22 40
45 11 8
46 25 20
47 9 45
48 31 27
49 35 35
50 39 13
51 39 28
52 1 26
53 21 24
54 16 77
55 30 23
56 33 36
57 18 25
58 3 33
59 34 29
60 27 8
61 27 37
62 3 11
63 48 48
64 32 41
65 99 11
66 75 50
67 83 27
68 49 37
69 30 47
70 37 1
71 13 19
72 77 93
73 24 44
74 80 14
75 13 22
76 18 12
77 30 3
78 18 38
79 25 37
80 20 42
