60
100 100
1 56 56
2 61 93
3 86 92
4 49 99
5 93 80
6 88 81
7 78 70
8 87 42
9 41 15
10 76 81
11 32 11
12 75 98
13 50 60
14 27 43
15 97 63
16 81 65
17 22 78
18 88 65
19 74 76
20 99 95
21 5 92
22 61 50
23 63 51
24 28 90
25 100 69
26 97 98
27 63 89
28 68 88
29 55 61
30 94 55
31 76 88
32 71 51
33 73 66
34 51 75
35 100 48
36 85 77
37 53 82
38 72 57
39 90 20
40 73 15
41 95 60
42 53 50
43 82 53
44 100 14
45 98 100
46 97 55
47 91 99
48 98 74
49 62 50
50 67 22
51 61 55
52 59 97
53 39 75
54 69 100
55 94 74
56 82 81
57 76 88
58 97 90
59 87 54
60 65 77
