60
100 100
1 44 10
2 53 17
3 23 58
4 11 22
5 5 31
6 28 41
7 34 40
8 14 51
9 88 29
10 13 64
11 78 77
12 4 24
13 48 94
14 98 8
15 76 24
16 39 29
17 74 46
18 4 30
19 85 70
20 6 89
21 88 42
22 88 18
23 93 38
24 27 60
25 46 70
26 37 93
27 23 83
28 60 29
29 36 54
30 74 12
31 29 94
32 91 20
33 81 48
34 55 64
35 2 93
36 44 89
37 36 41
38 69 71
39 62 36
40 74 23
41 91 55
42 37 88
43 67 11
44 69 45
45 67 47
46 16 5
47 4 41
48 53 11
49 20 4
50 94 42
51 95 81
52 81 10
53 40 50
54 93 57
55 98 21
56 41 63
57 47 39
58 70 38
59 99 82
60 56 27
