60
40 40
1 5 25
2 26 5
3 8 30
4 30 15
5 5 25
6 34 34
7 21 25
8 20 30
9 27 22
10 15 20
11 3 20
12 22 30
13 10 34
14 22 29
15 19 22
16 8 33
17 9 23
18 18 34
19 8 16
20 33 1
21 19 30
22 9 19
23 23 33
24 22 11
25 13 6
26 16 16
27 27 11
28 19 13
29 11 17
30 34 31
31 27 5
32 8 4
33 9 1
34 2 16
35 7 10
36 20 25
37 14 11
38 8 35
39 33 34
40 28 26
41 11 10
42 13 27
43 9 26
44 16 4
45 31 4
46 27 10
47 23 18
48 15 1
49 12 14
50 32 17
51 2 18
52 34 2
53 8 35
54 25 20
55 23 10
56 21 3
57 16 5
58 14 2
59 1 25
60 8 11
