60
100 100
1 66 23
2 87 7
3 12 72
4 91 1
5 83 25
6 80 49
7 94 18
8 88 50
9 11 92
10 80 3
11 88 37
12 92 9
13 71 14
14 89 19
15 90 18
16 70 31
17 16 100
18 8 46
19 100 11
20 37 14
21 91 49
22 96 35
23 76 64
24 28 71
25 19 72
26 94 35
27 75 31
28 81 64
29 74 31
30 100 48
31 75 9
32 98 33
33 78 15
34 80 22
35 25 99
36 81 13
37 35 10
38 67 7
39 98 49
40 73 4
41 75 17
42 98 4
43 32 73
44 73 7
45 68 35
46 67 13
47 85 36
48 81 22
49 69 15
50 70 84
51 36 81
52 96 99
53 79 7
54 100 16
55 69 20
56 87 37
57 45 11
58 93 10
59 37 86
60 84 37
