60
40 40
1 9 3
2 11 13
3 20 31
4 31 29
5 17 28
6 33 24
7 4 23
8 8 11
9 30 19
10 31 19
11 18 31
12 11 16
13 7 17
14 12 18
15 12 16
16 3 17
17 27 7
18 33 17
19 18 19
20 25 33
21 3 20
22 18 23
23 8 26
24 28 26
25 3 29
26 11 21
27 2 33
28 7 2
29 33 19
30 31 8
31 31 13
32 5 18
33 9 19
34 4 25
35 32 19
36 7 33
37 32 4
38 8 22
39 25 13
40 9 20
41 3 28
42 27 31
43 6 4
44 18 35
45 13 16
46 22 24
47 18 9
48 19 3
49 23 12
50 2 21
51 10 26
52 8 1
53 5 34
54 20 17
55 13 27
56 28 15
57 15 10
58 3 21
59 1 32
60 29 5
