100
300 300
1 44 55
2 21 2
3 15 73
4 16 89
5 45 5
6 59 11
7 45 29
8 26 14
9 58 55
10 29 74
11 62 28
12 12 4
13 69 26
14 54 48
15 23 60
16 65 83
17 2 74
18 89 21
19 16 47
20 5 6
21 12 88
22 24 16
23 65 44
24 90 61
25 87 91
26 80 87
27 24 40
28 7 71
29 51 37
30 13 25
31 82 58
32 78 92
33 59 15
34 13 50
35 61 53
36 60 11
37 99 49
38 100 20
39 18 14
40 42 53
41 94 92
42 31 22
43 40 63
44 45 71
45 100 35
46 94 78
47 51 55
48 25 55
49 5 100
50 13 45
51 5 80
52 70 27
53 31 41
54 42 12
55 92 61
56 4 43
57 34 49
58 70 100
59 34 51
60 82 92
61 3 45
62 19 65
63 86 41
64 92 95
65 60 84
66 46 95
67 37 52
68 57 9
69 61 56
70 38 14
71 10 40
72 33 22
73 95 83
74 19 77
75 60 94
76 8 57
77 83 20
78 43 72
79 76 37
80 4 68
81 82 56
82 100 22
83 80 23
84 77 46
85 80 14
86 12 83
87 28 41
88 16 11
89 100 49
90 34 42
91 8 15
92 43 21
93 96 50
94 55 24
95 43 98
96 14 63
97 59 39
98 98 82
99 88 81
100 18 59
