80
100 100
1 5 95
2 9 92
3 2 94
4 27 79
5 2 78
6 22 69
7 6 82
8 46 95
9 12 70
10 98 33
11 21 77
12 27 84
13 83 55
14 34 81
15 48 81
16 19 22
17 16 77
18 32 82
19 86 89
20 23 29
21 10 93
22 92 87
23 87 67
24 39 99
25 17 82
26 14 74
27 99 8
28 16 85
29 34 79
30 97 99
31 23 72
32 5 80
33 14 84
34 42 98
35 8 81
36 6 83
37 69 47
38 98 56
39 69 48
40 19 94
41 71 28
42 17 85
43 14 90
44 43 78
45 22 80
46 47 73
47 34 89
48 78 56
49 99 74
50 38 69
51 16 96
52 26 71
53 36 94
54 41 74
55 10 16
56 85 69
57 36 78
58 6 86
59 76 49
60 6 96
61 47 71
62 33 72
63 32 96
64 88 79
65 79 9
66 21 2
67 60 50
68 32 84
69 4 80
70 21 5
71 1 79
72 38 90
73 1 97
74 33 79
75 3 100
76 69 6
77 8 88
78 6 97
79 66 92
80 34 92
