80
100 100
1 76 91
2 64 98
3 59 54
4 80 56
5 70 71
6 99 93
7 59 91
8 70 57
9 26 14
10 95 50
11 80 39
12 22 22
13 93 67
14 52 69
15 94 98
16 85 96
17 72 82
18 22 1
19 78 69
20 60 83
21 62 59
22 52 93
23 25 3
24 97 81
25 15 48
26 45 47
27 82 97
28 96 91
29 78 99
30 99 62
31 2 67
32 6 74
33 53 60
34 15 40
35 89 21
36 77 96
37 91 84
38 93 79
39 27 100
40 60 91
41 90 69
42 82 80
43 81 91
44 69 48
45 50 77
46 83 93
47 48 96
48 62 65
49 72 75
50 95 66
51 83 9
52 31 97
53 56 96
54 69 52
55 15 90
56 73 37
57 66 28
58 55 100
59 66 72
60 3 94
61 58 71
62 52 58
63 86 22
64 56 55
65 28 84
66 62 79
67 53 83
68 80 32
69 71 44
70 33 12
71 90 56
72 48 20
73 50 81
74 16 6
75 92 41
76 37 20
77 53 62
78 10 74
79 98 87
80 86 81
