100
100 100
1 71 74
2 26 75
3 48 48
4 27 17
5 84 36
6 75 95
7 89 16
8 48 53
9 8 98
10 57 70
11 18 27
12 47 56
13 31 80
14 94 55
15 91 70
16 11 47
17 76 40
18 41 40
19 96 69
20 63 81
21 97 66
22 87 46
23 56 77
24 59 48
25 85 80
26 55 30
27 27 85
28 88 70
29 60 38
30 100 79
31 96 15
32 71 2
33 80 28
34 11 16
35 88 21
36 65 33
37 31 73
38 10 97
39 56 94
40 58 86
41 38 28
42 53 11
43 90 55
44 72 16
45 55 83
46 28 79
47 12 59
48 64 12
49 72 59
50 58 58
51 78 96
52 21 96
53 10 13
54 98 36
55 77 88
56 67 23
57 24 32
58 38 35
59 30 90
60 56 83
61 5 39
62 99 12
63 94 91
64 78 99
65 74 90
66 37 54
67 57 14
68 55 24
69 87 74
70 42 85
71 42 14
72 42 49
73 32 12
74 34 59
75 3 80
76 28 95
77 32 61
78 70 66
79 31 33
80 36 18
81 43 9
82 39 28
83 46 31
84 21 7
85 52 78
86 62 100
87 6 61
88 72 84
89 84 25
90 96 71
91 97 46
92 11 5
93 92 37
94 29 64
95 44 42
96 94 59
97 66 38
98 83 34
99 1 37
100 9 67
