80
100 100
1 73 20
2 84 31
3 77 37
4 78 55
5 84 31
6 71 33
7 93 4
8 76 13
9 54 53
10 2 98
11 82 33
12 65 82
13 97 39
14 70 21
15 79 23
16 26 74
17 47 35
18 82 8
19 76 75
20 99 55
21 59 93
22 67 6
23 95 89
24 89 10
25 34 13
26 95 17
27 83 15
28 86 26
29 80 44
30 44 92
31 78 2
32 91 3
33 68 87
34 71 22
35 81 1
36 70 43
37 29 94
38 83 66
39 92 11
40 37 96
41 50 71
42 79 23
43 76 33
44 86 6
45 88 36
46 18 94
47 4 77
48 35 30
49 85 26
50 85 22
51 69 12
52 50 66
53 89 27
54 100 14
55 77 20
56 85 14
57 67 40
58 34 17
59 94 38
60 77 23
61 88 15
62 86 32
63 27 78
64 78 44
65 24 1
66 90 9
67 82 11
68 31 26
69 84 49
70 68 47
71 88 15
72 69 21
73 94 9
74 89 47
75 68 30
76 94 27
77 18 86
78 27 9
79 90 7
80 93 44
