100
100 100
1 93 53
2 84 22
3 74 71
4 30 22
5 59 66
6 59 74
7 98 89
8 68 80
9 92 40
10 53 88
11 83 68
12 18 50
13 79 75
14 60 64
15 79 59
16 80 81
17 32 81
18 78 51
19 87 62
20 4 25
21 97 32
22 57 50
23 56 77
24 89 80
25 21 67
26 98 61
27 88 53
28 86 97
29 58 84
30 1 35
31 81 92
32 94 75
33 8 85
34 65 68
35 91 42
36 64 65
37 18 33
38 42 15
39 3 3
40 96 66
41 94 1
42 79 72
43 31 83
44 90 80
45 74 79
46 29 41
47 70 60
48 45 69
49 20 20
50 89 72
51 72 56
52 74 42
53 77 71
54 12 15
55 35 76
56 90 90
57 96 85
58 97 69
59 59 84
60 80 50
61 27 11
62 92 85
63 97 65
64 82 72
65 69 98
66 100 62
67 95 58
68 96 55
69 23 98
70 69 51
71 68 13
72 71 50
73 92 8
74 50 52
75 26 86
76 57 57
77 65 79
78 93 65
79 58 57
80 56 75
81 54 63
82 99 39
83 4 47
84 66 55
85 55 58
86 14 25
87 59 99
88 88 98
89 18 76
90 41 81
91 78 61
92 72 50
93 92 85
94 80 82
95 57 86
96 17 76
97 77 65
98 82 52
99 100 72
100 74 93
