100
100 100
1 12 96
2 46 69
3 12 94
4 28 98
5 39 42
6 14 78
7 95 95
8 2 76
9 29 66
10 43 95
11 40 72
12 38 98
13 86 22
14 85 78
15 47 91
16 35 92
17 92 53
18 38 84
19 16 83
20 96 43
21 17 48
22 3 91
23 46 83
24 75 8
25 3 68
26 29 70
27 87 86
28 47 90
29 50 22
30 77 41
31 41 72
32 91 73
33 10 66
34 17 90
35 6 97
36 46 82
37 31 95
38 29 94
39 33 94
40 14 91
41 75 45
42 2 72
43 80 50
44 43 72
45 8 71
46 36 39
47 22 79
48 33 97
49 14 89
50 33 86
51 34 67
52 85 93
53 32 81
54 41 89
55 7 97
56 49 66
57 11 80
58 11 99
59 43 50
60 25 22
61 2 32
62 42 82
63 39 77
64 12 68
65 5 69
66 90 12
67 48 97
68 60 98
69 19 93
70 40 74
71 18 90
72 22 68
73 45 90
74 7 81
75 50 91
76 94 70
77 33 95
78 35 46
79 44 66
80 28 100
81 32 73
82 24 87
83 99 75
84 24 93
85 43 95
86 83 27
87 65 62
88 31 95
89 16 90
90 89 85
91 96 11
92 50 69
93 50 39
94 75 5
95 34 80
96 31 87
97 46 69
98 50 90
99 36 95
100 23 78
