100
100 100
1 3 30
2 2 30
3 19 15
4 15 28
5 32 18
6 21 15
7 12 29
8 12 7
9 7 17
10 28 31
11 11 34
12 13 21
13 28 1
14 30 27
15 3 27
16 13 8
17 33 23
18 13 35
19 18 16
20 21 21
21 7 10
22 7 27
23 29 21
24 21 22
25 16 5
26 21 22
27 20 2
28 9 20
29 32 26
30 3 18
31 22 2
32 28 32
33 5 1
34 20 20
35 9 5
36 27 21
37 2 6
38 9 15
39 34 9
40 3 29
41 29 27
42 25 33
43 24 19
44 33 6
45 1 24
46 30 12
47 22 22
48 31 18
49 20 6
50 30 6
51 11 13
52 29 2
53 23 26
54 10 11
55 24 35
56 35 13
57 29 10
58 2 35
59 32 2
60 33 12
61 1 3
62 13 29
63 21 16
64 18 7
65 14 22
66 28 21
67 21 13
68 35 17
69 20 29
70 8 22
71 5 15
72 32 4
73 14 32
74 30 14
75 28 16
76 5 10
77 4 16
78 9 30
79 15 24
80 32 19
81 9 11
82 11 6
83 11 25
84 28 29
85 25 25
86 8 33
87 33 14
88 24 10
89 26 7
90 22 1
91 8 33
92 28 19
93 30 25
94 11 23
95 14 33
96 23 16
97 34 15
98 20 14
99 35 9
100 6 8
