80
30 30
1 9 5
2 4 1
3 2 8
4 9 4
5 2 1
6 6 4
7 4 4
8 6 1
9 5 1
10 5 4
11 6 2
12 10 9
13 2 5
14 1 3
15 10 7
16 4 7
17 2 5
18 6 6
19 2 9
20 8 7
21 7 5
22 5 2
23 10 10
24 4 5
25 4 5
26 7 4
27 7 5
28 8 9
29 10 8
30 5 6
31 8 4
32 9 2
33 9 8
34 4 9
35 3 8
36 8 10
37 5 5
38 3 4
39 3 3
40 2 1
41 8 10
42 4 6
43 4 8
44 9 7
45 10 10
46 2 5
47 5 5
48 1 5
49 6 3
50 8 3
51 9 10
52 5 2
53 5 2
54 2 5
55 10 1
56 9 1
57 10 2
58 10 1
59 7 1
60 4 9
61 6 1
62 2 2
63 4 6
64 7 2
65 2 3
66 9 4
67 5 4
68 7 5
69 10 3
70 7 6
71 9 7
72 6 2
73 5 9
74 5 10
75 8 2
76 9 2
77 8 4
78 6 2
79 9 6
80 6 8
