80
10 10
1 8 6
2 9 4
3 4 6
4 1 3
5 3 3
6 5 3
7 6 6
8 8 8
9 6 7
10 10 5
11 3 8
12 8 6
13 6 9
14 8 4
15 1 10
16 2 9
17 4 6
18 4 10
19 9 4
20 1 3
21 7 6
22 6 5
23 9 6
24 2 7
25 4 1
26 7 4
27 7 4
28 2 3
29 5 8
30 2 6
31 1 1
32 4 7
33 8 4
34 1 4
35 4 2
36 5 8
37 1 3
38 5 3
39 2 7
40 1 7
41 5 9
42 10 2
43 3 7
44 7 1
45 8 2
46 5 3
47 9 9
48 7 8
49 7 4
50 2 2
51 6 10
52 10 1
53 5 10
54 6 7
55 4 3
56 9 4
57 7 9
58 8 1
59 3 4
60 8 8
61 3 4
62 8 9
63 10 2
64 8 3
65 4 10
66 3 1
67 4 8
68 10 7
69 6 6
70 1 8
71 7 9
72 9 7
73 8 4
74 4 6
75 4 3
76 5 5
77 2 10
78 8 4
79 4 2
80 10 8
