80
100 100
1 65 80
2 43 81
3 33 99
4 30 82
5 2 96
6 44 85
7 25 18
8 37 89
9 50 79
10 8 96
11 28 50
12 6 7
13 9 71
14 32 22
15 44 96
16 37 94
17 31 7
18 19 74
19 21 99
20 29 91
21 13 78
22 17 75
23 9 76
24 33 96
25 8 94
26 27 84
27 10 96
28 49 74
29 14 83
30 99 1
31 22 89
32 26 95
33 82 71
34 32 92
35 97 36
36 65 85
37 11 86
38 27 90
39 31 100
40 66 89
41 3 99
42 33 97
43 28 83
44 85 5
45 5 86
46 2 17
47 36 74
48 3 88
49 20 81
50 32 100
51 7 72
52 38 80
53 46 27
54 23 97
55 39 80
56 90 22
57 34 95
58 26 66
59 32 95
60 45 89
61 33 79
62 41 79
63 38 83
64 16 71
65 45 72
66 18 100
67 5 21
68 48 96
69 17 73
70 55 91
71 33 85
72 95 41
73 51 73
74 55 94
75 24 98
76 48 100
77 48 99
78 78 9
79 26 84
80 15 80
