100
10 10
1 3 1
2 4 4
3 6 9
4 9 9
5 5 8
6 10 7
7 1 7
8 3 4
9 9 6
10 9 6
11 5 9
12 4 5
13 2 5
14 4 6
15 4 5
16 1 5
17 8 2
18 10 5
19 6 6
20 8 10
21 1 6
22 6 7
23 3 8
24 8 8
25 1 9
26 4 6
27 1 10
28 2 1
29 10 6
30 9 3
31 9 4
32 2 5
33 3 6
34 1 7
35 9 6
36 2 10
37 9 2
38 3 7
39 7 4
40 3 6
41 1 8
42 8 9
43 2 1
44 5 10
45 4 5
46 7 7
47 5 3
48 6 1
49 7 4
50 1 6
51 3 8
52 3 1
53 2 10
54 6 5
55 4 8
56 8 5
57 5 3
58 1 6
59 1 10
60 9 2
61 4 5
62 8 5
63 8 1
64 2 4
65 2 1
66 3 1
67 6 4
68 1 8
69 4 1
70 5 5
71 5 5
72 1 2
73 10 6
74 5 3
75 3 3
76 10 8
77 1 2
78 10 5
79 7 10
80 2 1
81 3 8
82 8 3
83 9 1
84 2 1
85 5 6
86 2 1
87 6 5
88 8 10
89 10 2
90 6 9
91 7 5
92 3 3
93 2 4
94 1 10
95 3 5
96 3 10
97 10 6
98 7 8
99 9 6
100 5 2
