100
30 30
1 8 10
2 6 5
3 3 2
4 10 10
5 8 8
6 2 2
7 2 6
8 10 6
9 2 9
10 5 8
11 3 9
12 2 1
13 9 5
14 7 8
15 2 8
16 3 8
17 2 3
18 4 2
19 8 6
20 6 3
21 5 10
22 3 10
23 2 9
24 8 5
25 9 10
26 8 10
27 1 5
28 5 5
29 5 7
30 4 10
31 2 6
32 2 10
33 8 1
34 10 2
35 10 8
36 3 8
37 8 4
38 8 2
39 8 10
40 7 1
41 7 1
42 4 8
43 6 4
44 7 6
45 10 1
46 6 3
47 7 6
48 7 10
49 7 7
50 8 2
51 5 5
52 8 7
53 9 4
54 3 5
55 10 2
56 1 1
57 2 1
58 2 3
59 3 4
60 1 2
61 5 10
62 6 2
63 1 9
64 8 2
65 10 6
66 2 2
67 2 10
68 4 6
69 3 10
70 7 3
71 9 1
72 5 3
73 2 2
74 5 2
75 7 3
76 8 6
77 1 8
78 10 7
79 5 6
80 7 10
81 3 8
82 1 2
83 4 8
84 7 4
85 9 3
86 2 1
87 2 6
88 7 10
89 10 9
90 7 3
91 6 2
92 9 4
93 3 5
94 5 10
95 9 3
96 9 4
97 5 4
98 9 9
99 6 8
100 5 3
