80
40 40
1 30 15
2 13 3
3 7 27
4 29 12
5 7 2
6 19 14
7 13 12
8 21 2
9 16 4
10 17 14
11 19 4
12 32 30
13 5 17
14 2 8
15 33 23
16 12 23
17 5 15
18 19 19
19 4 31
20 27 23
21 24 16
22 16 5
23 33 34
24 14 16
25 12 17
26 24 11
27 23 17
28 27 31
29 34 26
30 16 21
31 28 12
32 30 7
33 30 26
34 12 30
35 9 26
36 27 34
37 17 15
38 8 12
39 10 9
40 6 2
41 27 34
42 12 20
43 14 26
44 30 24
45 33 34
46 7 17
47 18 16
48 4 15
49 19 10
50 25 10
51 29 33
52 16 6
53 17 6
54 4 18
55 33 3
56 29 4
57 34 5
58 34 2
59 24 4
60 13 29
61 20 3
62 5 6
63 12 20
64 25 7
65 5 10
66 30 13
67 15 12
68 24 16
69 33 8
70 24 20
71 29 24
72 20 5
73 18 29
74 17 34
75 27 4
76 31 6
77 25 11
78 18 6
79 29 19
80 18 26
