80
40 40
1 21 30
2 9 11
3 30 16
4 34 6
5 17 23
6 21 17
7 31 19
8 9 2
9 31 20
10 13 34
11 20 17
12 26 24
13 14 16
14 17 35
15 5 31
16 35 35
17 32 20
18 4 5
19 6 21
20 33 7
21 23 16
22 31 10
23 18 31
24 26 29
25 5 35
26 22 22
27 13 9
28 34 27
29 11 15
30 21 26
31 13 21
32 19 10
33 12 10
34 11 18
35 12 7
36 23 31
37 29 16
38 25 6
39 19 19
40 31 17
41 22 7
42 34 9
43 18 19
44 4 10
45 34 1
46 24 24
47 5 15
48 19 30
49 15 30
50 26 23
51 23 27
52 26 4
53 31 32
54 11 25
55 21 15
56 21 8
57 19 25
58 35 27
59 30 22
60 12 28
61 34 7
62 24 2
63 24 32
64 18 24
65 2 19
66 20 4
67 21 8
68 35 4
69 1 12
70 9 28
71 18 26
72 2 23
73 16 16
74 20 14
75 22 35
76 7 6
77 6 5
78 27 15
79 19 33
80 13 32
