80
100 100
1 67 49
2 93 83
3 65 93
4 90 73
5 57 91
6 89 91
7 27 41
8 91 86
9 83 45
10 47 10
11 100 50
12 54 61
13 4 10
14 65 91
15 85 72
16 79 98
17 96 37
18 97 83
19 31 5
20 66 96
21 96 75
22 89 87
23 89 99
24 64 55
25 10 26
26 96 3
27 71 6
28 75 77
29 85 88
30 59 80
31 40 23
32 98 11
33 72 61
34 87 69
35 33 67
36 86 6
37 80 47
38 76 70
39 88 94
40 75 62
41 82 94
42 27 33
43 4 98
44 82 80
45 53 52
46 89 56
47 88 11
48 100 60
49 88 72
50 63 92
51 22 91
52 80 51
53 83 54
54 100 90
55 73 75
56 72 55
57 41 49
58 97 99
59 36 25
60 75 70
61 59 53
62 7 20
63 60 86
64 90 97
65 90 70
66 77 51
67 97 58
68 17 90
69 82 100
70 59 96
71 97 43
72 6 90
73 90 40
74 53 51
75 54 89
76 55 97
77 50 92
78 59 69
79 75 97
80 77 20
