100
100 100
1 93 53
2 84 22
3 25 80
4 30 22
5 59 66
6 10 82
7 98 89
8 18 86
9 92 40
10 53 88
11 33 78
12 18 50
13 30 83
14 10 75
15 29 72
16 80 81
17 32 81
18 28 67
19 37 74
20 4 25
21 97 32
22 7 66
23 7 85
24 39 86
25 21 67
26 48 74
27 88 53
28 86 97
29 9 89
30 1 35
31 32 95
32 44 83
33 8 85
34 65 68
35 91 42
36 15 76
37 18 33
38 42 15
39 3 3
40 96 66
41 94 1
42 29 81
43 31 83
44 40 86
45 24 86
46 29 41
47 21 73
48 45 69
49 20 20
50 89 72
51 22 70
52 74 42
53 27 80
54 12 15
55 35 76
56 40 94
57 46 90
58 47 79
59 10 89
60 31 66
61 27 11
62 43 90
63 47 76
64 33 81
65 19 99
66 50 74
67 45 71
68 46 69
69 23 98
70 20 66
71 68 13
72 21 66
73 92 8
74 50 52
75 26 86
76 8 70
77 16 86
78 43 76
79 9 71
80 7 83
81 5 75
82 99 39
83 4 47
84 17 69
85 6 71
86 14 25
87 10 99
88 39 99
89 18 76
90 41 81
91 28 73
92 22 66
93 42 90
94 31 88
95 57 86
96 17 76
97 27 76
98 32 67
99 50 81
100 74 93
