80
30 30
1 6 1
2 1 4
3 8 4
4 1 3
5 9 10
6 6 3
7 6 10
8 8 3
9 5 7
10 2 3
11 7 1
12 4 7
13 8 1
14 7 4
15 4 3
16 5 5
17 8 3
18 5 4
19 2 4
20 9 8
21 6 10
22 10 9
23 10 8
24 8 2
25 9 10
26 3 4
27 10 10
28 8 6
29 5 6
30 3 3
31 8 8
32 9 3
33 7 2
34 9 6
35 3 5
36 1 7
37 10 9
38 7 3
39 6 7
40 1 7
41 2 7
42 1 2
43 3 1
44 8 7
45 7 4
46 6 1
47 4 2
48 4 10
49 10 6
50 1 2
51 1 3
52 4 7
53 9 8
54 8 1
55 8 4
56 7 10
57 7 4
58 3 6
59 5 7
60 5 3
61 9 4
62 5 10
63 5 8
64 5 7
65 4 9
66 5 8
67 2 6
68 5 3
69 5 4
70 9 10
71 6 2
72 7 6
73 7 10
74 7 7
75 8 3
76 6 6
77 9 8
78 1 6
79 5 7
80 2 5
