80
300 300
1 27 92
2 71 90
3 65 44
4 99 76
5 95 42
6 7 31
7 26 65
8 74 99
9 6 24
10 10 60
11 9 63
12 59 23
13 49 60
14 1 32
15 69 27
16 44 67
17 47 8
18 35 38
19 95 79
20 50 89
21 56 54
22 2 98
23 9 75
24 34 76
25 64 22
26 23 68
27 67 4
28 83 52
29 94 67
30 56 38
31 57 87
32 20 71
33 100 77
34 87 29
35 2 81
36 1 23
37 73 76
38 40 97
39 57 74
40 15 30
41 33 19
42 70 31
43 12 89
44 83 47
45 38 94
46 66 54
47 88 80
48 62 63
49 75 24
50 49 20
51 42 38
52 40 1
53 66 65
54 77 18
55 61 83
56 39 16
57 69 5
58 37 72
59 68 73
60 16 97
61 70 66
62 52 35
63 19 95
64 58 66
65 93 4
66 78 98
67 3 71
68 89 78
69 93 8
70 3 83
71 41 59
72 63 24
73 58 100
74 49 45
75 90 45
76 70 24
77 12 36
78 72 72
79 38 53
80 32 34
