80
30 30
1 3 6
2 7 1
3 5 7
4 4 4
5 1 4
6 10 2
7 5 7
8 6 2
9 5 2
10 7 6
11 1 6
12 10 8
13 9 1
14 8 6
15 7 10
16 3 1
17 4 1
18 4 7
19 6 6
20 1 2
21 1 10
22 1 8
23 9 9
24 9 8
25 5 5
26 8 1
27 7 2
28 1 7
29 6 8
30 7 1
31 7 5
32 6 1
33 6 6
34 3 9
35 6 10
36 7 7
37 1 8
38 7 5
39 8 3
40 8 2
41 8 5
42 9 5
43 7 3
44 10 10
45 1 2
46 6 9
47 3 1
48 4 5
49 5 10
50 6 8
51 7 4
52 5 7
53 9 10
54 1 8
55 6 10
56 3 8
57 5 8
58 7 8
59 8 1
60 10 3
61 9 2
62 4 1
63 6 4
64 2 1
65 10 5
66 2 1
67 5 7
68 6 5
69 9 3
70 8 7
71 3 1
72 6 10
73 2 3
74 1 2
75 4 3
76 7 5
77 9 9
78 3 2
79 3 2
80 8 2
