80
10 10
1 10 1
2 3 1
3 9 7
4 9 5
5 9 4
6 8 5
7 9 5
8 6 2
9 8 9
10 9 10
11 3 6
12 9 8
13 9 1
14 10 5
15 10 2
16 1 8
17 8 10
18 1 3
19 2 10
20 7 1
21 4 9
22 5 8
23 6 7
24 6 10
25 8 1
26 6 9
27 10 7
28 1 10
29 6 7
30 4 10
31 6 4
32 7 10
33 8 8
34 10 4
35 9 8
36 3 2
37 6 10
38 1 2
39 9 1
40 2 1
41 4 2
42 5 6
43 8 8
44 7 8
45 2 6
46 5 10
47 1 8
48 10 3
49 3 8
50 6 5
51 8 4
52 1 2
53 1 7
54 6 2
55 10 1
56 7 5
57 6 4
58 9 6
59 3 8
60 5 3
61 9 6
62 10 7
63 6 7
64 10 2
65 7 1
66 7 7
67 1 4
68 5 1
69 8 2
70 3 1
71 4 7
72 10 3
73 5 3
74 3 8
75 3 9
76 8 2
77 3 5
78 6 1
79 1 5
80 3 7
