80
100 100
1 76 28
2 90 20
3 100 50
4 77 63
5 12 27
6 71 84
7 50 55
8 68 83
9 78 37
10 69 60
11 64 72
12 72 65
13 88 59
14 79 98
15 89 100
16 38 9
17 19 44
18 100 98
19 76 90
20 64 64
21 60 89
22 83 58
23 74 91
24 53 81
25 65 96
26 77 81
27 84 54
28 4 72
29 87 15
30 83 65
31 69 29
32 65 100
33 58 96
34 66 12
35 89 65
36 90 51
37 97 88
38 81 69
39 84 63
40 75 65
41 98 92
42 72 89
43 90 73
44 72 90
45 60 57
46 74 69
47 9 45
48 80 77
49 35 35
50 89 62
51 88 78
52 50 75
53 70 74
54 16 77
55 80 72
56 83 86
57 67 74
58 53 83
59 83 79
60 76 57
61 77 87
62 52 60
63 98 97
64 82 91
65 99 11
66 75 50
67 83 27
68 99 86
69 80 96
70 87 50
71 62 68
72 77 93
73 74 94
74 80 14
75 62 71
76 18 12
77 80 52
78 18 38
79 25 37
80 20 42
