100
40 40
1 27 34
2 19 18
3 11 4
4 34 35
5 26 26
6 7 7
7 7 21
8 35 19
9 5 29
10 17 27
11 11 31
12 5 2
13 30 17
14 24 27
15 7 28
16 9 27
17 4 9
18 11 4
19 26 21
20 21 9
21 17 35
22 9 35
23 6 30
24 25 15
25 30 33
26 27 35
27 1 15
28 18 16
29 15 24
30 13 34
31 7 19
32 6 33
33 27 3
34 34 6
35 33 27
36 9 26
37 28 12
38 27 5
39 27 34
40 23 3
41 24 2
42 13 26
43 21 14
44 22 19
45 35 3
46 21 9
47 23 21
48 25 35
49 23 24
50 25 7
51 16 16
52 27 23
53 30 13
54 10 17
55 33 7
56 2 3
57 6 2
58 6 10
59 10 13
60 3 6
61 16 33
62 21 7
63 3 31
64 28 6
65 34 21
66 5 4
67 7 32
68 14 20
69 9 33
70 24 9
71 31 3
72 15 11
73 7 5
74 15 5
75 23 8
76 27 21
77 1 28
78 33 25
79 15 21
80 24 34
81 10 26
82 4 5
83 14 25
84 24 12
85 30 10
86 6 1
87 5 18
88 24 33
89 35 31
90 23 8
91 19 7
92 31 11
93 8 18
94 17 34
95 29 10
96 31 12
97 16 12
98 30 29
99 20 26
100 18 9
