60
100 100
1 71 22
2 74 29
3 76 6
4 75 21
5 83 17
6 96 15
7 92 7
8 2 74
9 4 24
10 38 12
11 81 20
12 2 76
13 97 43
14 96 21
15 79 44
16 14 30
17 98 23
18 73 42
19 84 30
20 91 6
21 10 15
22 41 24
23 98 28
24 81 45
25 90 18
26 87 18
27 85 37
28 19 44
29 81 34
30 89 24
31 80 8
32 84 6
33 80 10
34 48 41
35 83 41
36 98 29
37 87 49
38 82 20
39 94 35
40 28 14
41 68 49
42 73 10
43 69 91
44 71 59
45 91 11
46 72 13
47 71 9
48 76 68
49 88 35
50 80 27
51 72 38
52 95 38
53 93 20
54 96 2
55 72 79
56 80 19
57 71 17
58 84 40
59 98 32
60 73 13
