100
100 100
1 95 36
2 14 91
3 16 36
4 91 93
5 61 17
6 82 98
7 43 56
8 65 49
9 5 65
10 50 25
11 25 87
12 83 38
13 14 100
14 40 30
15 17 16
16 33 81
17 11 80
18 7 1
19 8 68
20 38 35
21 52 92
22 39 60
23 21 96
24 54 88
25 26 58
26 60 63
27 11 90
28 68 62
29 54 35
30 24 98
31 67 72
32 4 14
33 93 12
34 21 88
35 11 98
36 18 31
37 31 10
38 73 88
39 98 57
40 97 37
41 90 85
42 35 88
43 19 70
44 64 86
45 27 25
46 96 9
47 94 94
48 75 68
49 29 54
50 79 8
51 79 17
52 19 5
53 20 27
54 39 72
55 64 62
56 17 52
57 54 32
58 65 24
59 70 83
60 26 98
61 21 92
62 79 20
63 53 71
64 34 66
65 43 63
66 36 49
67 2 46
68 63 11
69 75 32
70 26 32
71 40 66
72 70 22
73 7 24
74 72 26
75 21 18
76 42 21
77 59 92
78 27 19
79 34 24
80 3 64
81 89 26
82 82 33
83 3 41
84 7 39
85 85 48
86 58 25
87 81 58
88 44 69
89 69 14
90 11 82
91 59 96
92 36 9
93 97 13
94 30 28
95 59 10
96 38 49
97 57 66
98 38 17
99 35 91
100 40 10
