60
100 100
1 68 76
2 99 71
3 99 79
4 86 94
5 56 85
6 77 95
7 93 94
8 71 74
9 56 54
10 68 80
11 99 20
12 18 76
13 68 87
14 70 78
15 77 7
16 26 18
17 92 80
18 84 87
19 96 56
20 97 33
21 77 85
22 59 56
23 87 67
24 77 59
25 74 51
26 47 39
27 90 90
28 70 97
29 88 31
30 96 83
31 53 74
32 75 97
33 67 21
34 56 88
35 80 69
36 91 57
37 85 72
38 79 55
39 67 77
40 69 81
41 78 85
42 62 84
43 66 97
44 72 16
45 83 60
46 58 75
47 78 77
48 60 61
49 50 97
50 16 84
51 50 70
52 73 70
53 79 96
54 35 94
55 85 74
56 99 90
57 19 69
58 65 66
59 81 90
60 90 21
