60
100 100
1 45 14
2 33 81
3 21 100
4 4 16
5 50 75
6 3 74
7 32 69
8 86 12
9 16 83
10 90 14
11 4 81
12 18 78
13 45 99
14 28 84
15 38 1
16 77 38
17 34 88
18 34 67
19 34 94
20 28 19
21 85 78
22 50 92
23 41 96
24 66 12
25 49 91
26 29 91
27 10 70
28 35 76
29 73 55
30 69 97
31 40 88
32 81 81
33 10 91
34 21 79
35 88 20
36 39 72
37 57 80
38 35 67
39 37 78
40 8 99
41 18 90
42 10 98
43 2 86
44 39 49
45 39 66
46 97 53
47 79 51
48 32 74
49 23 29
50 45 81
51 18 90
52 36 91
53 17 79
54 5 67
55 68 80
56 67 22
57 24 79
58 27 96
59 31 92
60 30 79
