60
300 300
1 24 7
2 32 35
3 57 87
4 89 83
5 49 80
6 93 67
7 10 66
8 22 31
9 84 53
10 86 54
11 50 88
12 31 46
13 19 48
14 35 51
15 35 44
16 7 48
17 75 20
18 93 47
19 51 54
20 71 94
21 8 57
22 51 65
23 23 74
24 79 72
25 7 83
26 31 60
27 5 94
28 19 6
29 95 52
30 88 21
31 87 35
32 14 50
33 26 54
34 10 70
35 90 53
36 20 93
37 89 11
38 21 63
39 69 37
40 24 57
41 8 78
42 75 88
43 15 10
44 50 99
45 36 44
46 62 68
47 49 26
48 54 6
49 64 32
50 4 58
51 27 74
52 23 2
53 14 97
54 56 48
55 37 78
56 80 41
57 41 28
58 7 59
59 2 91
60 81 13
