60
100 100
1 71 22
2 12 86
3 16 69
4 75 21
5 26 77
6 44 76
7 39 70
8 2 74
9 4 24
10 38 12
11 23 79
12 2 76
13 45 95
14 96 21
15 19 96
16 14 30
17 47 81
18 12 94
19 27 86
20 37 70
21 10 15
22 41 24
23 47 85
24 81 45
25 36 78
26 31 78
27 28 91
28 19 44
29 23 89
30 34 82
31 80 8
32 84 6
33 80 10
34 48 41
35 83 41
36 47 85
37 32 99
38 24 79
39 41 90
40 28 14
41 4 100
42 11 72
43 69 91
44 71 59
45 37 73
46 72 13
47 9 71
48 76 68
49 33 89
50 21 84
51 10 92
52 43 92
53 40 79
54 43 67
55 72 79
56 21 79
57 8 77
58 27 93
59 47 88
60 11 74
