100
40 40
1 27 17
2 25 25
3 24 1
4 18 21
5 17 1
6 5 6
7 12 10
8 11 31
9 23 31
10 7 18
11 8 11
12 8 6
13 5 11
14 6 10
15 30 35
16 5 23
17 6 29
18 20 14
19 6 20
20 8 33
21 11 12
22 10 2
23 13 20
24 4 30
25 16 3
26 19 28
27 35 32
28 23 23
29 28 20
30 32 19
31 33 28
32 3 32
33 32 26
34 10 18
35 16 28
36 33 17
37 24 27
38 30 8
39 2 27
40 5 21
41 12 9
42 7 22
43 23 34
44 30 28
45 15 2
46 8 32
47 16 33
48 25 1
49 30 14
50 4 22
51 1 20
52 19 16
53 29 30
54 15 23
55 10 2
56 20 23
57 31 11
58 3 8
59 14 35
60 14 18
61 33 34
62 10 32
63 34 10
64 30 9
65 8 14
66 21 21
67 30 3
68 8 15
69 10 17
70 31 17
71 10 1
72 1 33
73 34 16
74 14 6
75 29 33
76 5 34
77 20 30
78 24 17
79 12 2
80 28 5
81 21 21
82 22 24
83 3 33
84 20 10
85 33 31
86 16 12
87 21 18
88 12 23
89 30 10
90 25 11
91 28 33
92 11 27
93 30 23
94 10 29
95 30 29
96 2 20
97 30 9
98 15 16
99 12 1
100 17 8
