100
40 40
1 31 27
2 8 8
3 32 4
4 29 20
5 7 8
6 20 33
7 29 33
8 8 28
9 10 13
10 31 31
11 11 32
12 2 11
13 1 13
14 16 20
15 31 30
16 7 14
17 23 28
18 27 33
19 15 1
20 32 21
21 25 20
22 26 6
23 8 33
24 25 27
25 3 31
26 21 30
27 27 19
28 18 6
29 1 11
30 31 30
31 34 35
32 18 12
33 2 26
34 18 14
35 2 32
36 10 6
37 3 13
38 23 2
39 21 5
40 26 30
41 12 27
42 33 25
43 15 33
44 2 35
45 12 29
46 7 20
47 29 29
48 29 17
49 1 26
50 24 7
51 12 25
52 32 18
53 20 5
54 33 17
55 30 28
56 19 22
57 20 29
58 29 23
59 19 23
60 10 26
61 31 3
62 22 10
63 1 7
64 35 2
65 27 15
66 30 7
67 6 21
68 33 6
69 26 28
70 14 24
71 7 16
72 23 32
73 24 12
74 18 10
75 23 21
76 2 20
77 31 24
78 25 30
79 16 12
80 11 22
81 29 24
82 32 23
83 27 5
84 35 1
85 15 19
86 11 8
87 8 34
88 35 35
89 32 30
90 18 16
91 23 35
92 20 2
93 30 17
94 12 19
95 10 28
96 9 3
97 4 24
98 2 3
99 25 9
100 32 12
