B-200_10000-1,4276,4276.31,0.580504,OPT,723,0,0,AI,0,18,0.98971,1.00959,0.256268,0.134866,0,2,0,42,16
B-200_10000-10,4271,4271.27,0.615537,OPT,794,0,0,AI,0,19,0.9904,1.00983,0.292511,0.133506,0,2,0,47,17
B-200_10000-2,4309,4309.6,0.439151,OPT,606,0,0,AI,0,19,0.992342,1.00766,0.234958,0.067921,0,1,0,34,14
B-200_10000-3,4324,4324.1,0.65305,OPT,810,0,0,AI,0,19,0.990518,1.00902,0.307742,0.149075,0,2,0,50,20
B-200_10000-4,4329,4329.1,0.55083,OPT,767,0,0,AI,0,18,0.988681,1.01109,0.266828,0.110317,0,2,0,39,17
B-200_10000-5,4600,4600.73,0.584949,OPT,771,0,0,AI,0,18,0.98913,1.01022,0.269301,0.153683,0,1,0,40,17
B-200_10000-6,4154,4154.25,0.543416,OPT,625,0,0,AI,0,19,0.99013,1.01107,0.266871,0.151008,0,1,0,37,16
B-200_10000-7,5026,5026,0.511439,OPT,735,0,0,AI,0,18,0.990649,1.00856,0.235362,0.085788,0,2,0,36,15
B-200_10000-8,4200,4200.65,0.580663,OPT,576,0,0,AI,0,19,0.992143,1.00905,0.249864,0.165553,0,1,0,39,14
B-200_10000-9,4112,4112.76,0.609302,OPT,764,0,0,AI,0,19,0.988813,1.01192,0.287868,0.17162,0,1,0,40,16
B-200_20000-1,4111,4111.9,0.800778,OPT,563,0,0,AI,0,19,0.98954,1.01119,0.516818,0.158119,0,1,0,33,14
B-200_20000-10,4267,4267.4,0.922122,OPT,604,0,0,AI,0,19,0.988751,1.01195,0.567187,0.227394,0,1,0,37,15
B-200_20000-2,4116,4116.14,1.06894,OPT,790,0,0,AI,0,19,0.991011,1.0102,0.626681,0.209463,0,2,0,49,19
B-200_20000-3,4348,4348.94,0.860677,OPT,716,0,0,AI,0,19,0.98965,1.00989,0.608432,0.132985,0,1,0,44,17
